	h	208693	3	0
	h	208920	0	0
	h	208920	2	0
	s	209147	1	-1
	h	209147	3	0
	h	209375	0	0
	h	209375	2	0
	h	209602	0	0
	h	209602	3	0
	p	209829	0	227
	h	209829	2	0
	h	210056	3	0
	h	210284	1	0
	h	210284	2	0
	p	210511	1	227
	p	210511	2	227
	h	210965	3	0
	h	211079	2	0
	h	211193	1	0
	p	211420	0	227
	h	211875	0	0
	h	211988	1	0
	h	212102	2	0
	p	212329	3	227
	h	212784	3	0
	h	212897	2	0
	h	213011	1	0
开始	s	213011	3	-1
持续	p	213011	2	227
持续	s	213238	2	1
持续	p	213238	3	227
持续	s	213465	3	-1
结束	p	213465	2	228
开始	s	213238	0	1
持续	p	213238	1	114
持续	s	213352	1	-1
持续	p	213352	0	113
持续	s	213465	0	1
持续	p	213465	1	114
持续	s	213579	1	-1
持续	p	213579	0	114
持续	s	213693	0	1
持续	p	213693	1	113
结束	s	213806	1	-1
	h	213920	2	0
	h	213920	3	0
	h	214147	2	0
	h	214147	3	0
	h	214602	0	0
	h	214715	1	0
	h	214829	2	0
	p	215056	3	228
	h	215511	3	0
	h	215625	2	0
	h	215738	1	0
开始	s	215738	3	-1
持续	p	215738	2	227
持续	s	215965	2	1
持续	p	215965	3	228
持续	s	216193	3	-1
持续	p	216193	2	227
持续	s	216420	2	1
持续	p	216420	3	227
持续	s	216647	3	-1
持续	p	216647	2	228
持续	s	216875	2	1
持续	p	216875	3	227
持续	s	217102	3	-1
结束	p	217102	2	227
	p	215965	0	228
	h	216420	0	0
	h	216534	1	0
	h	216647	0	0
开始	s	216875	1	-1
持续	p	216875	0	113
持续	s	216988	0	1
持续	p	216988	1	114
持续	s	217102	1	-1
持续	p	217102	0	113
持续	s	217215	0	1
持续	p	217215	1	114
持续	s	217329	1	-1
持续	p	217329	0	114
结束	s	217443	0	1
	h	217556	2	0
	h	217556	3	0
	p	217784	2	227
	p	217784	3	227
	h	218238	3	0
	h	218352	2	0
	h	218465	1	0
	p	218693	0	227
	h	219147	0	0
	h	219261	1	0
	h	219375	2	0
	p	219602	3	227
	h	220056	3	0
	h	220170	2	0
开始	s	220284	1	-1
持续	p	220284	0	227
持续	s	220511	0	1
持续	p	220511	1	227
持续	s	220738	1	-1
结束	p	220738	0	227
	h	220284	3	0
开始	s	220511	3	-1
持续	p	220511	2	114
持续	s	220625	2	1
持续	p	220625	3	113
持续	s	220738	3	-1
持续	p	220738	2	114
持续	s	220852	2	1
持续	p	220852	3	113
持续	s	220965	3	-1
持续	p	220965	2	114
结束	s	221079	2	1
	h	221193	0	0
	h	221193	1	0
	p	221420	0	227
	p	221420	1	227
	h	221875	3	0
	h	221988	2	0
	h	222102	1	0
	p	222329	0	227
	h	222784	0	0
	h	222897	1	0
	p	223011	0	398
开始	s	223011	2	1
持续	p	223011	3	227
持续	s	223238	3	-1
持续	p	223238	2	227
持续	s	223465	2	1
持续	p	223465	3	228
持续	s	223693	3	-1
持续	p	223693	2	227
持续	s	223920	2	1
持续	p	223920	3	227
持续	s	224147	3	-1
持续	p	224147	2	228
持续	s	224375	2	1
结束	p	224375	3	227
	p	223465	1	398
	p	223920	0	398
	p	224375	1	397
开始	p	224829	0	455
持续	s	225284	0	1
持续	p	225284	1	454
持续	s	225738	1	1
持续	p	225738	2	455
持续	s	226193	2	1
结束	p	226193	3	284
开始	p	224829	3	455
持续	s	225284	3	-1
持续	p	225284	2	454
持续	s	225738	2	-1
持续	p	225738	1	455
持续	s	226193	1	-1
结束	p	226193	0	284
	p	226647	1	3125
	p	226647	2	3125
232124	132	2058	1502	
